10 1.0226527447309188 0.0
110 1.0051617902854317 0.0
210 1.0028309027572038 0.0
310 1.001924643962676 0.004010438919067383
410 1.0014415197906044 0.0
510 1.001163439649189 0.0029342174530029297
610 1.0009344587409124 0.0019948482513427734
710 1.0008190362622844 0.0019941329956054688
810 1.0006618138003136 0.0026175975799560547
910 1.0006006573454334 0.0009968280792236328
1010 1.0005637645438912 0.004008769989013672
1110 1.0005218246274479 0.002423524856567383
1210 1.0004614114337127 0.0040776729583740234
1310 1.0004323117793412 0.00413060188293457
1410 1.000420635663544 0.004008054733276367
1510 1.0003864110770107 0.0023856163024902344
1610 1.0003549303388686 0.00673222541809082
1710 1.0003364970076276 0.006670951843261719
1810 1.0003209508719473 0.005008220672607422
1910 1.000296554689347 0.006649494171142578
2010 1.0002924404392615 0.00402522087097168
2110 1.000265345465948 0.007374286651611328
2210 1.0002530232218314 0.006127595901489258
2310 1.0002462865144648 0.0010044574737548828
2410 1.0002333666235044 0.007393836975097656
2510 1.0002356876419847 0.007953643798828125
2610 1.0002194211398854 0.006349086761474609
2710 1.0002125870562761 0.00709223747253418
2810 1.0002055235656802 0.007341623306274414
2910 1.0001917493236014 0.008984565734863281
3010 1.000181735037295 0.0
3110 1.000182807778397 0.012860298156738281
3210 1.0001754154441704 0.011042594909667969
3310 1.0001710051916584 0.010175466537475586
3410 1.0001747021820007 0.015831708908081055
3510 1.0001626984737255 0.006132841110229492
3610 1.000155836875609 0.012053489685058594
3710 1.0001556759450256 0.002113819122314453
3810 1.0001487357850445 0.01470184326171875
3910 1.000143724385715 0.0
4010 1.0001439891927333 0.014951467514038086
4110 1.0001375296380017 0.016709089279174805
4210 1.0001372254670415 0.0190277099609375
4310 1.0001296469327292 0.01472020149230957
4410 1.0001274205476107 0.016224384307861328
4510 1.0001249569737878 0.016673564910888672
4610 1.0001230464062343 0.018122434616088867
4710 1.0001219328733022 0.0
4810 1.0001163988552721 0.015271425247192383
4910 1.000113770325742 0.019669294357299805
5010 1.0001110557358677 0.013104438781738281
5110 1.0001116899171614 0.010596513748168945
5210 1.0001092343249678 0.014522075653076172
5310 1.0001070281604447 0.015484333038330078
5410 1.000104975969584 0.013482809066772461
5510 1.0001012966782505 0.02196812629699707
5610 1.0001031927736497 0.021787166595458984
5710 1.0001005364629707 0.020073652267456055
5810 1.0001006508572767 0.01990056037902832
5910 1.0000980893780855 0.020524263381958008
6010 1.0000946019485109 0.018792152404785156
6110 1.0000934982914507 0.021458864212036133
6210 1.0000925570371817 0.020093917846679688
6310 1.0000889410325444 0.03258991241455078
6410 1.0000887504721372 0.03262519836425781
6510 1.0000874748355524 0.018775224685668945
6610 1.0000880717281715 0.019870758056640625
6710 1.0000850110567754 0.021432876586914062
6810 1.0000846662576466 0.019567012786865234
6910 1.0000826632066806 0.020903587341308594
7010 1.0000810736085728 0.025171756744384766
7110 1.0000799210916276 0.023624420166015625
7210 1.0000810978344243 0.02201676368713379
7310 1.00007727050565 0.0195310115814209
7410 1.0000770388407727 0.022929668426513672
7510 1.0000755371155594 0.023449182510375977
7610 1.000075492681706 0.026905059814453125
7710 1.0000748477450927 0.027647733688354492
7810 1.0000732388920375 0.0294039249420166
7910 1.0000712773751157 0.030800342559814453
8010 1.0000721143558382 0.02597188949584961
8110 1.0000708630538224 0.021985292434692383
8210 1.0000689756876293 0.022446393966674805
8310 1.0000691793310537 0.023123979568481445
8410 1.0000676805130362 0.024704456329345703
8510 1.0000668463364808 0.022066831588745117
8610 1.00006519178601 0.029999732971191406
8710 1.0000653769378327 0.028612852096557617
8810 1.0000654402469722 0.025160789489746094
8910 1.0000645710311393 0.025515317916870117
9010 1.0000629425929932 0.024745702743530273
9110 1.0000627294365945 0.02911543846130371
